# Final MCMC Chain Data for Kinematic Snap Model (KSM) - Post-Burn-In Samples
Holographic_Parameter_c	Transition_Width_w
0.58320340	14148.16537927
0.59459366	12974.25813888
0.57600833	15228.19929349
0.58705526	17148.85930872
0.55416150	13598.72474518
0.57127174	15879.49752763
0.58149569	12576.56135933
0.58498286	14011.64357165
0.58965862	15034.56898879
0.56776351	15595.87379652
0.58902180	13629.40628699
0.55852591	15419.73790528
0.57087994	13634.47744340
0.58802517	13500.54268881
0.57738562	13662.28371712
0.58559486	16501.84417403
0.56806913	13763.56603611
0.58328295	13235.46954723
0.58553380	14791.36303422
0.56889525	14137.77365714
0.57616509	15977.95923388
0.59763320	14587.12657242
0.58281342	12952.98310904
0.58119362	14950.33432177
0.56761306	14916.02393949
0.58966405	14981.67139794
0.58246491	15220.65401890
0.58493397	14499.58388069
0.57195738	15388.91370203
0.57535517	14255.82403111
0.58119898	15337.39466487
0.58317047	13537.95259334
0.57808478	13502.10234173
0.56978927	13972.83410806
0.58237177	15013.12004100
0.59104188	15146.51614501
0.57416781	14102.98923852
0.57162695	12081.59091468
0.58786252	14767.64277376
0.56704845	13890.57347643
0.58126154	15262.12443496
0.57475357	13358.45439160
0.56523991	15241.32629234
0.59275441	13889.50554642
0.57066625	15036.69721145
0.58566937	11887.10635151
0.56684305	12772.98249489
0.58293666	13652.07336550
0.59668143	13769.98602433
0.56840926	16952.60941168
0.58142581	14541.86297584
0.58733363	15503.49233860
0.58855009	14644.74427207
0.58916976	14249.96608872
0.56726510	15860.67404450
0.56583229	14044.32068039
0.57350271	13671.67801512
0.59080135	14368.94716304
0.59747692	15416.15623879
0.57745060	16703.33548499
0.59192593	14097.41352096
0.58595422	12587.95323284
0.57300580	14906.84628708
0.57055146	16605.37551127
0.58515814	14099.44554189
0.59163887	15556.47458266
0.56649747	14136.24407544
0.58507223	13757.33424098
0.58005568	15309.32049340
0.57321862	13627.21429637
0.59320890	12154.73655311
0.56494244	16410.72502082
0.58602687	15565.91476115
0.57070104	14376.94650194
0.59628112	14055.60669990
0.57305535	15276.37284253
0.58228252	13518.97796731
0.58675490	14118.80867961
0.58695249	15842.04865149
0.57610014	14222.90549391
0.56859511	14467.70250720
0.57720426	14002.78382932
0.57814127	13484.89435995
0.57081968	14657.15860669
0.57160135	14811.50706305
0.56288576	14482.28870925
0.55978101	14221.33987027
0.57542023	13899.00530642
0.59984503	13157.08875360
0.57721043	12491.17864002
0.58876842	14136.21870637
0.59994095	14269.83663009
0.56161979	14460.09505294
0.56652656	15170.52383847
0.57767443	14696.48853239
0.57645572	14866.93279582
0.58142990	13511.44706362
0.57912349	12665.14817373
0.56443870	14459.46938668
0.57812383	13814.19363881
0.57612235	14480.69412208
0.58547522	14450.70630011
0.59982273	12721.62832595
0.58458096	14258.21782539
0.57357724	14553.03829214
0.58586108	13742.17844044
0.57843539	14751.48839122
0.58533110	15382.32441986
0.57305457	14096.42489158
0.58976774	13860.46829593
0.58166262	14528.82399728
0.59104128	14412.60918435
0.59252361	14157.56812113
0.57458312	15719.26029079
0.57848502	15255.18774590
0.58364240	15483.95258601
0.56046329	14785.93298584
0.59843248	13610.03383604
0.60038414	14051.99083261
0.57472871	15730.29616048
0.58856876	14825.68057644
0.59265089	14223.81850370
0.59163822	13306.25762066
0.59660398	14853.21723403
0.58450867	14969.30141961
0.59396408	15868.76133984
0.58256040	14606.51947214
0.57810703	12471.66101657
0.58325960	15305.26130017
0.57048979	15738.24262139
0.58635234	14683.05208630
0.57429341	14715.92395429
0.58653703	14659.72969184
0.58064414	16027.47171329
0.58531245	14317.04588124
0.57213418	15110.94170521
0.59081764	14501.03494941
0.57967319	14193.57161424
0.57177476	12542.57155244
0.58726023	13506.55945104
0.57766999	14259.36168734
0.56927687	14944.42790494
0.57297980	14065.31397910
0.58559489	15363.63812189
0.58563320	14035.65893803
0.58121322	13154.11572885
0.57522508	14594.80726249
0.57789328	12960.57467454
0.57867977	13601.57507299
0.58509941	14861.59333272
0.57747381	13227.69322737
0.58282966	12776.63863126
0.57180420	13487.25307012
0.57359153	13994.11589643
0.58405671	13339.83666889
0.57889343	14143.39201558
0.58142617	15970.00327397
0.58576205	15704.81116495
0.60006691	14058.88670127
0.58912206	14220.74268894
0.58530132	13716.39029602
0.56878051	14852.92033475
0.57525229	14978.97307017
0.57252195	16016.14506317
0.57379403	14104.35563283
0.59028244	14653.39237502
0.57963306	15741.18988717
0.57194727	15371.44652667
0.58400944	14928.58419140
0.58417328	14529.21131741
0.59114112	14789.66062143
0.58208279	14903.50289857
0.57275179	15223.15265274
0.57545025	14348.63837511
0.56769376	14993.90268514
0.57893461	14091.92409034
0.56258345	14283.57429609
0.58628717	15718.65424919
0.58010717	14504.82431031
0.57351674	13198.55149412
0.58780111	14322.81524181
0.58830305	13180.44296736
0.57055548	15111.88660487
0.58403067	15143.75725390
0.58494909	14045.88094289
0.59404841	13497.91974384
0.58638773	14642.83204235
0.57114137	14597.58642143
0.58850335	13916.32894042
0.57330540	15591.59319932
0.57186226	15763.46215741
0.57569571	15038.84518981
0.57282376	14969.39681771
0.58557040	15036.30059899
0.57371540	13837.80513964
0.60663108	13341.50897257
0.56708493	12236.75182398
0.57867618	14600.80182595
0.59023463	13068.96873084
0.56942914	15291.63982805
0.58418084	14448.38580871
0.58947846	14043.51505419
0.57428871	14388.24039638
0.57017062	14478.32534184
0.58007116	14790.71469593
0.58802251	14404.44977776
0.58751426	13217.00156503
0.58352543	14995.65800253
0.58381334	12754.82474012
0.58465253	11998.53841969
0.58069770	15253.35141211
0.56909682	14735.52449590
0.57674197	13376.25486837
0.57361452	13629.57915957
0.58679953	14471.66961149
0.57694386	14406.02807908
0.58077107	15459.56991790
0.57693385	14693.31474667
0.59669048	14521.13686122
0.57891638	13516.04633270
0.58306054	15611.77370617
0.58687283	14158.59926258
0.57260809	12641.18449154
0.58302544	14495.03442375
0.59527056	15552.67609128
0.57696793	13720.00845412
0.57595012	14439.43918482
0.58269590	15521.51618664
0.59906636	14834.34164310
0.58397287	13683.66155767
0.57209777	16004.92327284
0.58911651	14082.65195295
0.57630349	13780.80785342
0.57709868	14345.35990521
0.58201298	15299.85304385
0.57867103	16755.33798173
0.57881151	12963.27973891
0.57933841	13535.19527027
0.56467876	13042.40373076
0.57759929	13758.91703147
0.58271069	13360.91008799
0.58814474	13124.89559059
0.59298671	12845.47791006
0.56094721	15062.87339921
0.58727413	14305.90723074
0.56886667	14378.47469170
0.58659230	14539.19279904
0.59373434	14108.50268862
0.58116134	14343.95930142
0.58218975	14300.37792611
0.59921827	14173.17209561
0.58675893	15421.98195700
0.59238355	15351.98281315
0.57084404	13507.18882226
0.57299598	14408.94341148
0.58008931	13087.63356833
0.57589725	14667.68566068
0.59233892	13670.20189227
0.58284284	14198.16465884
0.59146452	14013.81460387
0.58299007	14902.82989846
0.57966492	15764.82742709
0.58491124	16171.32224319
0.58503116	14254.55852849
0.57572202	14595.79253813
0.58575208	16104.00035607
0.56300680	17109.14110185
0.57826074	13819.14123785
0.57900040	14311.70421847
0.58162321	14655.81734653
0.58695585	16279.85412906
0.58374258	14904.33059643
0.56592413	14302.76997639
0.58183444	14160.22941530
0.57875225	14280.43279143
0.56786681	13136.06408482
0.56585205	13869.16870009
0.57293714	14183.35034272
0.57198590	14705.91337240
0.57567565	13919.72121245
0.56730603	12359.94738526
0.57290685	15773.57366755
0.58442839	14080.14747052
0.58997938	13821.36181775
0.59030630	13841.22266020
0.58500158	13391.01195944
0.58309465	14029.08338911
0.59661062	12018.91253159
0.58187387	15273.47393398
0.58753221	14849.98998257
0.59690492	15924.10740177
0.57174572	14504.15204905
0.58091358	14361.34010940
0.58520778	13058.99483408
0.58621109	15109.07353720
0.59373319	13377.13702278
0.58221004	14716.42997682
0.60273671	14865.88782986
0.59699905	15421.19321862
0.59013412	15450.33897229
0.59277526	13757.42863431
0.59146313	12141.77759431
0.58311162	14157.22126485
0.58360589	15830.96219040
0.57583072	13688.54505738
0.57870272	14184.44637524
0.58245389	13121.82131369
0.57961002	13603.66705632
0.57393377	14024.04618160
0.57829397	15913.02114313
0.56834670	15313.20221286
0.58487097	12767.20197413
0.57285132	12917.44628684
0.58295897	15092.73352060
0.57909970	13968.12842678
0.58339438	14582.65717784
0.57933467	14542.66599215
0.57620453	15444.27332571
0.58372038	16138.21318920
0.58904006	14136.23339224
0.57697898	15676.42681387
0.59331429	14127.88862878
0.54776031	14336.97754654
0.58110288	17299.49933319
0.57909484	14075.08675935
0.57963449	13694.91825426
0.57506459	16506.20235193
0.58271544	14715.88408244
0.57916016	15443.99945798
0.59186932	15917.62515570
0.57759242	13018.89821505
0.58800499	15070.62095655
0.59345816	16408.70586480
0.60216445	15223.23357192
0.59291787	14905.85895070
0.56788700	13789.04984119
0.58289858	16167.22821161
0.57444308	14151.35623565
0.58473014	16160.79445467
0.58465161	14262.32315441
0.58545963	13286.63171027
0.56898875	14827.98922957
0.57252267	13825.09249281
0.58328502	14730.83985549
0.57203623	12396.18696007
0.57364480	13164.11537420
0.58461304	14215.59395945
0.57678886	14030.44485473
0.57496464	13346.30099672
0.56872592	13581.37692201
0.57662751	13414.25814356
0.58297636	15350.14872077
0.58256033	13598.68911340
0.58106941	13998.99838418
0.59330400	14297.28673498
0.58228976	14651.64892346
0.57850769	14400.21103512
0.57771447	14775.08327767
0.59273376	14358.64016132
0.59199295	13403.85291025
0.58084476	11466.91564365
0.56912160	15462.41322599
0.57847239	15023.70359662
0.58570348	13717.07610133
0.58179969	14329.41777039
0.59123067	15682.42629228
0.59196030	14939.52108164
0.56598475	13741.17636600
0.59473313	16671.72094898
0.59530981	13455.89307404
0.58783612	13115.65672545
0.57822432	13722.55672489
0.58113831	13904.67639391
0.60642034	15166.01531307
0.58630346	13284.70521596
0.57175024	13768.32182743
0.57824464	14959.90290382
0.58949035	16014.11389865
0.55452591	14453.68502593
0.58565508	14527.07098575
0.58364627	15089.52376788
0.58947521	13702.78524169
0.56881186	14004.22135273
0.55886191	14533.18389427
0.57529236	14930.71384176
0.58011481	13879.49099540
0.59649944	16847.32262735
0.57813422	13867.37478854
0.58982550	14889.44739637
0.58034131	13556.22471443
0.57538945	12483.60759132
0.57756253	13178.08581091
0.56743930	14477.16905133
0.57423594	14575.22750614
0.57578196	15205.51315913
0.58287126	16245.42521741
0.56025084	13752.00992978
0.58276613	16508.87880778
0.56094083	16501.55689272
0.58709069	13235.01618281
0.56795031	16371.55816988
0.58538156	14864.27780819
0.57413014	14848.30812891
0.60553569	13922.28771763
0.58137639	14289.19600512
0.57462719	14247.44417845
0.56914635	13472.30666360
0.58216775	14278.19504038
0.57675438	12011.48004349
0.58112975	12958.76591306
0.57823513	15706.58077889
0.56914524	14847.88340395
0.57419636	13678.70533505
0.59312923	14577.96135746
0.59851966	13670.75800107
0.58088703	14414.66883371
0.56986660	13118.83537602
0.60399810	14802.25222161
0.57411658	14803.09897895
0.57672640	15461.46464788
0.59098604	14078.73049640
0.58141954	14389.85036991
0.58598252	15400.85487091
0.58515041	13182.66465688
0.56569832	14959.06949234
0.57877489	15162.92153780
0.58206465	13353.61760499
0.58241577	13853.97969874
0.59672738	13295.52245118
0.59336355	14833.13674712
0.58333637	12415.40127444
0.58660507	14922.98882184
0.58317752	15997.29072267
0.58085373	14910.75217170
0.59181026	14530.48556003
0.58254825	15465.79398206
0.58013695	15609.77364421
0.57750985	15440.47386308
0.59454924	15012.97116547
0.58225440	14092.43020820
0.58029194	15476.94762989
0.59382644	12072.64679890
0.58269676	14812.81135846
0.56808896	14077.14147570
0.58298438	13635.19843578
0.57646763	13838.26940696
0.57866177	15096.12329511
0.58930597	14780.35301606
0.56800252	15879.97298386
0.57364243	12615.97776524
0.57277839	13233.50811199
0.57813247	12904.33481708
0.58546953	14073.69145472
0.57236834	14997.37255911
0.57758643	14280.30715279
0.56660873	13965.70115796
0.56436514	14990.83907860
0.56708497	13279.92281628
0.58132569	13712.29591146
0.58488072	15179.06495432
0.59496904	14819.63954977
0.58198611	14615.12591302
0.58322637	14881.59669278
0.57036676	13948.82740048
0.56850694	15940.33601564
0.56171082	15028.64987884
0.57588437	14025.05935376
0.58111082	14590.63020058
0.59907346	11285.91458207
0.58544214	15171.41615775
0.57765906	16457.78340654
0.57721421	14026.59966934
0.57754417	13399.72117356
0.58443382	13955.19862984
0.57230378	14088.52739955
0.58709604	13588.60176565
0.57193849	14281.51033145
0.58409502	14522.96278108
0.58070093	14277.02798713
0.58818168	14746.91865894
0.59542158	14485.45673862
0.58311188	15291.87740057
0.56614868	14059.22373185
0.58953499	15105.21401297
0.58481408	14347.78205480
0.57296481	14465.31871112
0.58136372	15880.71018107
0.59008030	16022.34354168
0.57960021	14285.69112422
0.56843628	13557.64502586
0.59712340	13166.34433179
0.58908716	13661.40587960
0.57425058	13836.59679268
0.57938217	14179.03743179
0.57736310	15423.92965708
0.57346936	15160.29789315
0.57962570	14582.33180877
0.59739212	15166.34392777
0.58676581	15393.95565512
0.57160398	13546.84487727
0.59419138	13777.62547435
0.58356110	14707.31007607
0.58731363	13965.94521734
0.58209833	13950.71991492
0.58859042	13720.72805582
0.60305275	15215.79545561
0.58217712	16001.91458573
0.57959496	15456.63434670
0.58881857	15292.51856436
0.58029726	14161.24521818
0.59257529	13881.87610984
0.58693787	13983.04359969
0.59823280	13681.19069037
0.57351068	15057.93799017
0.57620167	15227.31715552
0.57619916	15217.26021398
0.58488812	15526.84717572
0.59165854	15431.71158750
0.57978378	14903.62133091
0.58285569	13787.01618531
0.58192165	14160.06041006
0.59026033	14848.27933615
0.56662391	14610.64781465
0.58292661	15249.93739808
0.57930636	13861.13523144
0.58330437	13322.72885924
0.57742619	14109.07641774
0.56132566	15049.49916201
0.57109602	14919.93681574
0.57790308	15995.20451349
0.56512116	14395.04562871
0.58201609	14125.89237023
0.59420603	13904.07035416
0.58416390	14245.94675710
0.59930884	14091.63557860
0.56839804	15145.32788969
0.56920523	14666.85737722
0.58608486	14746.72858393
0.58764697	12796.05553901
0.58915695	14710.38472155
0.58850418	14025.27419444
0.57830149	13768.79064790
0.58662295	13771.65167816
0.56929014	13048.07224134
0.59622065	13462.62028663
0.58449821	14266.16953468
0.57468523	15551.35525046
0.58522443	12358.30559316
0.58170160	16155.45954359
0.56941103	14402.55990868
0.57705598	13742.01346903
0.58543405	13771.27033180
0.57187142	14902.39006403
0.59578105	14086.39434518
0.58015506	13950.55994032
0.58876130	15352.02197241
0.58997051	14842.42709234
0.57435567	16041.53581703
0.57300070	13539.22618904
0.59732167	13260.97726050
0.57800638	12631.26167072
0.57889318	14099.98673417
0.58491716	15854.84866193
0.57638482	13822.10123090
0.58480326	14439.24704982
0.55693962	13631.09824640
0.59949571	15882.72815465
0.56087298	16352.19543355
0.57705435	13746.97351504
0.58246644	12172.08692949
0.58452095	14813.37986056
0.56805665	14417.17744330
0.58752658	12817.06332510
0.56851146	13906.77730073
0.59129687	13911.14929123
0.57246185	13275.58033791
0.57527183	13003.56184014
0.56322245	15600.94721146
0.57750393	15299.36368567
0.58213778	14176.92208542
0.58307523	14821.29623263
0.56808210	14685.46655504
0.59646595	14366.62125560
0.58886932	13362.54825184
0.58630036	15516.16447448
0.57052178	13994.88442194
0.56707423	14939.40536173
0.58837598	15375.62644086
0.58859612	15091.61049777
0.58591896	14378.78365417
0.57717246	14104.51529355
0.59768650	15054.46313574
0.59411234	15390.07071243
0.58125065	16803.36271030
0.58986393	16390.63643738
0.57421734	14441.93209631
0.58551855	13842.34653356
0.57922816	13583.96498761
0.56447144	13573.20522778
0.59589793	13907.46934142
0.58919853	15092.06567916
0.59297036	15215.51324448
0.59557432	14751.87070229
0.59087658	13686.28376341
0.59983534	14705.49051857
0.58221572	15388.96116104
0.57688259	13966.72360426
0.57666096	14694.16166178
0.59931265	14751.53871083
0.59089114	14903.48594446
0.58148048	14176.26756849
0.59806483	14271.01622490
0.59203430	13082.88644816
0.58771579	12663.44096827
0.57325506	14654.93359185
0.57185807	14843.75511600
0.57665942	14402.29354637
0.59218990	15002.65516997
0.58824922	13878.82821354
0.58974300	15118.10891058
0.57629113	14400.11975005
0.57633922	14147.05333946
0.56100466	13548.86903588
0.59573990	15932.11001319
0.60682640	13568.75434014
0.59620621	13098.81433343
0.56685110	14465.39438285
0.59400546	14130.90551419
0.57845264	13092.17342792
0.59337682	15835.37276342
0.58390619	15659.04618854
0.58186381	13228.67344663
0.58340506	15642.77028912
0.58055556	16051.14303873
0.58441753	15100.59337556
0.58104974	15308.47408969
0.58828312	15122.94750624
0.59550167	15822.83478604
0.58433740	14234.03831286
0.58101304	15333.55398427
0.57856115	13642.25585077
0.58044303	14033.97967016
0.58842996	16055.24867204
0.57952104	16228.63042777
0.58386314	14377.99221679
0.57393672	16669.94111999
0.58900998	15504.87633846
0.57567867	13248.38547232
0.58290305	12532.22083928
0.59431653	13572.15682989
0.57284486	13537.61153279
0.58194831	15356.92659884
0.58028014	16911.52657446
0.58365477	14705.72174118
0.57966190	15742.61169659
0.57808540	14480.97257430
0.59283045	15077.16434166
0.57910097	15197.56095591
0.58582915	17379.30813753
